filename	verb	noun
take_oil_P07_04	take	oil
take_oil_P19_01	take	oil
take_oil_P23_04	take	oil
take_oil_P25_05	take	oil
take_oil_P28_06	take	oil
take_oil_P28_11	take	oil
take_oil_P28_14	take	oil
take_oil_P31_08	take	oil
take_oilolive_P01_01	take	oilolive
take_oilolive_P01_05	take	oilolive
take_oilolive_P01_17	take	oilolive
take_oilolive_P01_18	take	oilolive
take_oilolive_P21_04	take	oilolive
take_oilolive_P30_03	take	oilolive
take_olive_P01_09	take	olive
take_olive_P01_17	take	olive
take_olive_P01_18	take	olive
take_olive_P24_08	take	olive
take_onion_P01_01	take	onion
take_onion_P01_09	take	onion
take_onion_P01_17	take	onion
take_onion_P01_18	take	onion
take_onion_P03_04	take	onion
take_onion_P05_08	take	onion
take_onion_P13_08	take	onion
take_onion_P23_03	take	onion
take_onion_P26_21	take	onion
take_onion_P28_03	take	onion
take_onion_P28_04	take	onion
take_onionspring_P08_23	take	onionspring
take_onionspring_P28_03	take	onionspring
take_onionspring_P28_04	take	onionspring
take_onionspring_P28_05	take	onionspring
take_onionspring_P28_09	take	onionspring
take_openerbottle_P31_13	take	openerbottle
take_oregano_P01_17	take	oregano
take_oregano_P06_03	take	oregano
take_oregano_P24_02	take	oregano
take_oregano_P31_01	take	oregano
take_oregano_P31_08	take	oregano
take_pack_P05_03	take	pack
take_package_P13_09	take	package
take_package_P28_06	take	package
take_package_P28_09	take	package
take_packagebacon_P13_08	take	packagebacon
take_packagebread_P28_01	take	packagebread
take_packagepopcorn_P05_02	take	packagepopcorn
take_packagesalad_P05_08	take	packagesalad
take_packaging_P20_01	take	packaging
take_packaging_P20_03	take	packaging
take_packet_P05_03	take	packet
take_packet_P05_04	take	packet
take_packet_P29_01	take	packet
take_packmeat_P05_08	take	packmeat
take_packpasta_P05_08	take	packpasta
take_packtea_P05_04	take	packtea
take_packtea_P05_06	take	packtea
take_pan_P01_01	take	pan
take_pan_P01_06	take	pan
take_pan_P01_07	take	pan
take_pan_P01_09	take	pan
take_pan_P01_16	take	pan
take_pan_P01_18	take	pan
take_pan_P05_08	take	pan
take_pan_P07_04	take	pan
take_pan_P08_01	take	pan
take_pan_P08_05	take	pan
take_pan_P08_21	take	pan
take_pan_P24_05	take	pan
take_pan_P24_06	take	pan
take_pan_P25_02	take	pan
take_pan_P27_03	take	pan
take_pan_P28_01	take	pan
take_pan_P28_11	take	pan
take_pan_P28_13	take	pan
take_pan_P30_04	take	pan
take_pan_P30_05	take	pan
take_panfrying_P01_05	take	panfrying
take_paper_P01_09	take	paper
take_paper_P12_06	take	paper
take_paper_P22_06	take	paper
take_paper_P25_05	take	paper
take_paperbaking_P01_09	take	paperbaking
take_paprika_P28_06	take	paprika
take_parsley_P28_06	take	parsley
take_pasta_P24_05	take	pasta
take_pasta_P26_22	take	pasta
take_pasta_P26_28	take	pasta
take_peach_P22_05	take	peach
take_peach_P22_06	take	peach
take_peach_P22_12	take	peach
take_peeler_P22_16	take	peeler
take_peeler_P28_03	take	peeler
take_peeler_P28_04	take	peeler
take_peeler_P30_05	take	peeler
take_peelerpotato_P22_05	take	peelerpotato
take_pepper_P01_18	take	pepper
take_pepper_P06_03	take	pepper
take_pepper_P28_03	take	pepper
take_pepper_P28_04	take	pepper
take_pepper_P28_05	take	pepper
take_pepper_P30_05	take	pepper
take_pepperblack_P28_06	take	pepperblack
take_pesto_P05_03	take	pesto
take_pesto_P22_07	take	pesto
take_piececourgette_P28_04	take	piececourgette
take_piecelime_P30_05	take	piecelime
take_piecepasta_P24_08	take	piecepasta
take_pieceplastic_P22_12	take	pieceplastic
take_pinrolling_P01_09	take	pinrolling
take_pizza_P01_09	take	pizza
take_pizza_P06_07	take	pizza
take_pizza_P13_07	take	pizza
take_plastic_P01_18	take	plastic
take_plastic_P08_18	take	plastic
take_plate_P01_01	take	plate
take_plate_P01_02	take	plate
take_plate_P01_05	take	plate
take_plate_P01_06	take	plate
take_plate_P01_07	take	plate
take_plate_P01_09	take	plate
take_plate_P01_10	take	plate
take_plate_P01_16	take	plate
take_plate_P01_18	take	plate
take_plate_P01_19	take	plate
take_plate_P05_03	take	plate
take_plate_P05_04	take	plate
take_plate_P06_07	take	plate
take_plate_P07_02	take	plate
take_plate_P07_04	take	plate
take_plate_P07_11	take	plate
take_plate_P08_05	take	plate
take_plate_P08_08	take	plate
take_plate_P08_21	take	plate
take_plate_P08_23	take	plate
take_plate_P08_27	take	plate
take_plate_P12_06	take	plate
take_plate_P14_09	take	plate
take_plate_P22_13	take	plate
take_plate_P22_14	take	plate
take_plate_P23_03	take	plate
take_plate_P23_04	take	plate
take_plate_P24_02	take	plate
take_plate_P24_05	take	plate
take_plate_P24_06	take	plate
take_plate_P24_08	take	plate
take_plate_P25_05	take	plate
take_plate_P25_09	take	plate
take_plate_P26_17	take	plate
take_plate_P26_18	take	plate
take_plate_P28_01	take	plate
take_plate_P30_03	take	plate
take_plate_P30_04	take	plate
take_plate_P30_05	take	plate
take_plate_P30_06	take	plate
take_plate_P30_10	take	plate
take_plate_P30_11	take	plate
take_platenew_P23_03	take	platenew
take_platepaper_P30_02	take	platepaper
take_platetomato_P23_04	take	platetomato
take_pot_P05_03	take	pot
take_pot_P05_08	take	pot
take_pot_P13_08	take	pot
take_pot_P14_04	take	pot
take_potato_P01_05	take	potato
take_potato_P01_09	take	potato
take_potato_P28_03	take	potato
take_potato_P28_04	take	potato
take_potcoffee_P24_01	take	potcoffee
take_potcoffee_P25_04	take	potcoffee
take_potcoffee_P25_11	take	potcoffee
take_potcoffee_P28_02	take	potcoffee
take_potsauce_P05_02	take	potsauce
take_powderchilli_P23_04	take	powderchilli
take_powdercurry_P01_01	take	powdercurry
take_pressgarlic_P08_23	take	pressgarlic
take_rack_P22_07	take	rack
take_rackdrying_P30_04	take	rackdrying
take_rag_P01_02	take	rag
take_rag_P05_03	take	rag
take_rag_P05_04	take	rag
take_rag_P24_04	take	rag
take_rag_P24_05	take	rag
take_rag_P24_08	take	rag
take_rag_P25_04	take	rag
take_rag_P25_11	take	rag
take_reductionbalsamic_P30_03	take	reductionbalsamic
take_residuefood_P22_08	take	residuefood
take_rice_P01_01	take	rice
take_rice_P01_18	take	rice
take_rice_P30_05	take	rice
take_rocket_P31_01	take	rocket
take_rosemary_P01_05	take	rosemary
take_rubbish_P30_05	take	rubbish
take_salad_P08_23	take	salad
take_salad_P24_05	take	salad
take_salad_P25_05	take	salad
take_salad_P30_05	take	salad
take_salami_P20_03	take	salami
take_salt_P01_01	take	salt
take_salt_P01_05	take	salt
take_salt_P01_09	take	salt
take_salt_P01_18	take	salt
take_salt_P05_03	take	salt
take_salt_P05_08	take	salt
take_salt_P06_09	take	salt
take_salt_P23_04	take	salt
take_salt_P24_02	take	salt
take_salt_P24_05	take	salt
take_salt_P24_07	take	salt
take_salt_P24_08	take	salt
take_salt_P25_01	take	salt
take_salt_P25_09	take	salt
take_salt_P28_06	take	salt
take_salt_P28_11	take	salt
take_sandwich_P31_13	take	sandwich
take_sauce_P21_01	take	sauce
take_saucebottle_P24_05	take	saucebottle
take_saucefish_P30_05	take	saucefish
take_saucepan_P01_01	take	saucepan
take_saucepan_P01_02	take	saucepan
take_saucepan_P01_05	take	saucepan
take_saucepan_P01_06	take	saucepan
take_saucepan_P01_07	take	saucepan
take_saucepan_P01_16	take	saucepan
take_saucepan_P01_18	take	saucepan
take_saucepan_P01_19	take	saucepan
take_saucepan_P03_20	take	saucepan
take_saucepan_P22_14	take	saucepan
take_saucepan_P24_05	take	saucepan
take_saucepan_P24_06	take	saucepan
take_saucepan_P24_08	take	saucepan
take_saucepan_P26_21	take	saucepan
take_saucepan_P27_01	take	saucepan
take_saucepan_P27_03	take	saucepan
take_saucepan_P30_04	take	saucepan
take_saucepan_P30_05	take	saucepan
take_saucepan_P30_10	take	saucepan
take_saucepan_P30_11	take	saucepan
take_saucepesto_P22_07	take	saucepesto
take_saucer_P22_08	take	saucer
take_saucetomato_P01_09	take	saucetomato
take_sausage_P01_05	take	sausage
take_sausage_P13_10	take	sausage
take_sausage_P28_11	take	sausage
take_sausage_P28_12	take	sausage
take_scale_P19_01	take	scale
take_scissors_P01_09	take	scissors
take_scissors_P13_07	take	scissors
take_scissors_P13_08	take	scissors
take_scissors_P22_05	take	scissors
take_scissors_P28_03	take	scissors
take_scissors_P28_06	take	scissors
take_scissors_P28_08	take	scissors
take_scissors_P30_05	take	scissors
take_scoopcoffee_P30_03	take	scoopcoffee
take_sharpenerknife_P03_04	take	sharpenerknife
take_shirt_P30_04	take	shirt
take_shortboxer_P30_04	take	shortboxer
take_skin_P08_05	take	skin
take_skin_P08_23	take	skin
take_skin_P08_24	take	skin
take_skin_P20_04	take	skin
take_skin_P22_05	take	skin
take_skincarrot_P24_07	take	skincarrot
take_skinnercarrot_P30_05	take	skinnercarrot
take_skinonion_P01_09	take	skinonion
take_skinpotato_P01_05	take	skinpotato
take_skinpotato_P01_09	take	skinpotato
take_slicecheese_P21_01	take	slicecheese
take_slicepizza_P01_09	take	slicepizza
take_slicepizza_P01_10	take	slicepizza
take_soap_P14_09	take	soap
take_sock_P30_04	take	sock
take_spaghetti_P13_08	take	spaghetti
take_spatula_P01_01	take	spatula
take_spatula_P01_02	take	spatula
take_spatula_P01_05	take	spatula
take_spatula_P01_09	take	spatula
take_spatula_P01_10	take	spatula
take_spatula_P01_16	take	spatula
take_spatula_P01_18	take	spatula
take_spatula_P01_19	take	spatula
take_spatula_P28_01	take	spatula
take_spatula_P28_02	take	spatula
take_spatulawooden_P05_08	take	spatulawooden
take_spice_P03_04	take	spice
take_spice_P30_05	take	spice
take_sponge_P01_02	take	sponge
take_sponge_P01_06	take	sponge
take_sponge_P01_09	take	sponge
take_sponge_P01_17	take	sponge
take_sponge_P01_18	take	sponge
take_sponge_P01_19	take	sponge
take_sponge_P14_09	take	sponge
take_sponge_P22_07	take	sponge
take_sponge_P24_04	take	sponge
take_sponge_P24_06	take	sponge
take_sponge_P24_08	take	sponge
take_sponge_P25_05	take	sponge
take_sponge_P27_02	take	sponge
take_sponge_P27_07	take	sponge
take_sponge_P28_02	take	sponge
take_sponge_P28_08	take	sponge
take_sponge_P28_14	take	sponge
take_sponge_P30_03	take	sponge
take_spongenew_P03_02	take	spongenew
take_spoon_P01_01	take	spoon
take_spoon_P01_02	take	spoon
take_spoon_P01_03	take	spoon
take_spoon_P01_05	take	spoon
take_spoon_P01_06	take	spoon
take_spoon_P01_07	take	spoon
take_spoon_P01_09	take	spoon
take_spoon_P01_16	take	spoon
take_spoon_P01_17	take	spoon
take_spoon_P01_18	take	spoon
take_spoon_P01_19	take	spoon
take_spoon_P03_04	take	spoon
take_spoon_P05_03	take	spoon
take_spoon_P06_03	take	spoon
take_spoon_P07_02	take	spoon
take_spoon_P07_07	take	spoon
take_spoon_P08_05	take	spoon
take_spoon_P14_05	take	spoon
take_spoon_P21_04	take	spoon
take_spoon_P22_16	take	spoon
take_spoon_P22_17	take	spoon
take_spoon_P23_04	take	spoon
take_spoon_P24_05	take	spoon
take_spoon_P25_01	take	spoon
take_spoon_P25_02	take	spoon
take_spoon_P25_09	take	spoon
take_spoon_P28_06	take	spoon
take_spoon_P28_11	take	spoon
take_spoon_P28_13	take	spoon
take_spoon_P28_14	take	spoon
take_spoon_P30_05	take	spoon
take_spoon_P30_10	take	spoon
take_spoon_P30_11	take	spoon
take_spooncoffee_P30_06	take	spooncoffee
take_spoonwooden_P05_03	take	spoonwooden
take_spoonwooden_P05_08	take	spoonwooden
take_spoonwooden_P08_21	take	spoonwooden
take_spoonwooden_P13_08	take	spoonwooden
take_spoonwooden_P24_08	take	spoonwooden
take_squash_P01_18	take	squash
take_squeezerlime_P30_06	take	squeezerlime
take_steak_P14_01	take	steak
take_stemmint_P08_23	take	stemmint
take_stock_P01_18	take	stock
take_strainer_P28_03	take	strainer
take_sugar_P05_04	take	sugar
take_sugar_P06_03	take	sugar
take_sugar_P22_14	take	sugar
take_sugar_P22_15	take	sugar
take_sugar_P24_05	take	sugar
take_sugar_P31_06	take	sugar
take_sun_P06_07	take	sun
take_t_P30_04	take	t
take_tablecloth_P01_06	take	tablecloth
take_tablecloth_P01_16	take	tablecloth
take_tablecloth_P01_18	take	tablecloth
take_teabag_P30_04	take	teabag
take_teapot_P29_03	take	teapot
take_teaspoon_P05_08	take	teaspoon
take_teaspoon_P31_06	take	teaspoon
take_timer_P01_09	take	timer
take_tin_P30_06	take	tin
take_tincake_P27_01	take	tincake
take_toast_P30_03	take	toast
take_tofu_P01_01	take	tofu
take_tomato_P01_17	take	tomato
take_tomato_P08_01	take	tomato
take_tomato_P08_05	take	tomato
take_tomato_P13_10	take	tomato
take_tomato_P19_01	take	tomato
take_tomato_P19_04	take	tomato
take_tomato_P21_04	take	tomato
take_tomato_P23_04	take	tomato
take_tomato_P24_07	take	tomato
take_tomatochopped_P06_09	take	tomatochopped
take_tomatopeeled_P26_21	take	tomatopeeled
take_tong_P01_05	take	tong
take_tong_P01_06	take	tong
take_tong_P01_09	take	tong
take_tongs_P01_05	take	tongs
take_tongs_P01_09	take	tongs
take_top_P03_04	take	top
take_tortilla_P07_09	take	tortilla
take_tortilla_P21_01	take	tortilla
take_tortilla_P21_04	take	tortilla
take_towel_P22_07	take	towel
take_towel_P22_08	take	towel
take_towel_P28_04	take	towel
take_towel_P28_06	take	towel
take_towel_P28_08	take	towel
take_towel_P28_14	take	towel
take_towel_P30_04	take	towel
take_towelkitchen_P03_04	take	towelkitchen
take_towelkitchen_P08_01	take	towelkitchen
take_towelkitchen_P08_05	take	towelkitchen
take_towelkitchen_P08_21	take	towelkitchen
take_towelpaper_P21_04	take	towelpaper
take_toweltea_P01_09	take	toweltea
take_toweltea_P22_10	take	toweltea
take_toweltea_P30_10	take	toweltea
take_toweltea_P30_11	take	toweltea
take_toweltea_P31_13	take	toweltea
take_tray_P01_09	take	tray
take_tray_P28_06	take	tray
take_trouser_P30_04	take	trouser
take_tuna_P04_02	take	tuna
take_tuna_P31_08	take	tuna
take_turkeysliced_P31_01	take	turkeysliced
take_turmeric_P28_06	take	turmeric
take_v60_P30_03	take	v60
take_v60_P30_06	take	v60
take_v60_P30_10	take	v60
take_v60_P30_11	take	v60
take_vinegar_P22_16	take	vinegar
take_vinegarbalsamic_P28_09	take	vinegarbalsamic
take_waste_P23_04	take	waste
take_waste_P28_01	take	waste
take_water_P24_05	take	water
take_water_P26_21	take	water
take_water_P30_05	take	water
take_water_P31_01	take	water
take_wrapplastic_P22_06	take	wrapplastic
take_yeast_P01_09	take	yeast
take_yeast_P06_03	take	yeast
take_yoghurt_P21_04	take	yoghurt
throw_aubergine_P01_09	throw	aubergine
throw_avocado_P28_09	throw	avocado
throw_bag_P02_06	throw	bag
throw_bag_P04_10	throw	bag
throw_bag_P08_01	throw	bag
throw_bag_P22_17	throw	bag
throw_bagmozzarella_P24_08	throw	bagmozzarella
throw_bagpasta_P05_03	throw	bagpasta
throw_bagplastic_P19_04	throw	bagplastic
throw_bagtea_P05_04	throw	bagtea
throw_bagtea_P05_06	throw	bagtea
throw_banana_P24_01	throw	banana
throw_bandrubber_P28_09	throw	bandrubber
throw_basil_P01_10	throw	basil
throw_basket_P22_17	throw	basket
throw_beangreen_P19_04	throw	beangreen
throw_beangreen_P29_01	throw	beangreen
throw_bin_P01_09	throw	bin
throw_bin_P01_18	throw	bin
throw_bin_P01_19	throw	bin
throw_bintrash_P02_03	throw	bintrash
throw_bintrash_P02_06	throw	bintrash
throw_bintrash_P02_09	throw	bintrash
throw_bitchilli_P08_23	throw	bitchilli
throw_bitgarlic_P08_23	throw	bitgarlic
throw_bitleaf_P08_23	throw	bitleaf
throw_bitplastic_P08_21	throw	bitplastic
throw_bitsalad_P08_23	throw	bitsalad
throw_bottle_P10_04	throw	bottle
throw_bottleoil_P02_09	throw	bottleoil
throw_box_P01_05	throw	box
throw_box_P01_18	throw	box
throw_box_P15_02	throw	box
throw_box_P25_05	throw	box
throw_boxsalad_P24_02	throw	boxsalad
throw_bread_P13_05	throw	bread
throw_broccoli_P02_03	throw	broccoli
throw_can_P02_06	throw	can
throw_can_P02_09	throw	can
throw_cap_P02_09	throw	cap
throw_cap_P29_03	throw	cap
throw_carrot_P01_01	throw	carrot
throw_celery_P01_01	throw	celery
throw_centretomato_P07_10	throw	centretomato
throw_cheese_P13_05	throw	cheese
throw_chicken_P13_05	throw	chicken
throw_chilli_P29_01	throw	chilli
throw_choppingsonion_P29_01	throw	choppingsonion
throw_chopstick_P08_05	throw	chopstick
throw_cilantro_P07_10	throw	cilantro
throw_cloth_P01_17	throw	cloth
throw_coffee_P07_06	throw	coffee
throw_containertofu_P01_01	throw	containertofu
throw_containertupperware_P01_01	throw	containertupperware
throw_cookie_P05_06	throw	cookie
throw_cork_P22_17	throw	cork
throw_cork_P31_13	throw	cork
throw_counter_P08_01	throw	counter
throw_courgette_P01_01	throw	courgette
throw_cover_P02_03	throw	cover
throw_cover_P02_07	throw	cover
throw_cover_P02_09	throw	cover
throw_cover_P10_04	throw	cover
throw_dish_P22_17	throw	dish
throw_dustbin_P10_01	throw	dustbin
throw_eggshell_P15_02	throw	eggshell
throw_endcarrot_P01_17	throw	endcarrot
throw_filter_P22_15	throw	filter
throw_foil_P29_01	throw	foil
throw_fridge_P08_19	throw	fridge
throw_fridge_P08_23	throw	fridge
throw_fruit_P08_21	throw	fruit
throw_garbage_P08_05	throw	garbage
throw_garbage_P08_28	throw	garbage
throw_garbage_P12_07	throw	garbage
throw_garbage_P19_01	throw	garbage
throw_garbage_P22_17	throw	garbage
throw_garbage_P24_03	throw	garbage
throw_garlic_P08_24	throw	garlic
throw_garlic_P29_01	throw	garlic
throw_glass_P27_04	throw	glass
throw_leaf_P02_06	throw	leaf
throw_leftover_P01_02	throw	leftover
throw_leftover_P01_17	throw	leftover
throw_leftover_P05_03	throw	leftover
throw_leftoveregg_P07_04	throw	leftoveregg
throw_lemon_P08_19	throw	lemon
throw_lemon_P13_07	throw	lemon
throw_lemon_P31_05	throw	lemon
throw_lemon_P31_08	throw	lemon
throw_lemon_P31_13	throw	lemon
throw_lid_P08_23	throw	lid
throw_lid_P22_15	throw	lid
throw_lid_P28_06	throw	lid
throw_lidplastic_P08_05	throw	lidplastic
throw_melon_P24_01	throw	melon
throw_mesh_P01_05	throw	mesh
throw_napkin_P05_02	throw	napkin
throw_napkin_P21_03	throw	napkin
throw_napkin_P25_04	throw	napkin
throw_napkin_P25_05	throw	napkin
throw_napkin_P31_04	throw	napkin
throw_napkin_P31_08	throw	napkin
throw_oilolive_P02_06	throw	oilolive
throw_onion_P02_03	throw	onion
throw_onion_P03_04	throw	onion
throw_onion_P24_05	throw	onion
throw_onion_P24_08	throw	onion
throw_onion_P29_01	throw	onion
throw_package_P02_09	throw	package
throw_package_P28_03	throw	package
throw_package_P28_06	throw	package
throw_package_P28_09	throw	package
throw_packagecream_P13_08	throw	packagecream
throw_packaging_P05_04	throw	packaging
throw_packaging_P05_08	throw	packaging
throw_packaging_P29_01	throw	packaging
throw_packaging_P29_04	throw	packaging
throw_pan_P29_01	throw	pan
throw_pancake_P27_07	throw	pancake
throw_paper_P01_09	throw	paper
throw_paper_P13_10	throw	paper
throw_paper_P24_07	throw	paper
throw_paper_P25_05	throw	paper
throw_paper_P26_18	throw	paper
throw_paper_P27_07	throw	paper
throw_paper_P31_09	throw	paper
throw_part_P10_02	throw	part
throw_pear_P08_27	throw	pear
throw_peel_P02_03	throw	peel
throw_peel_P02_09	throw	peel
throw_peel_P22_05	throw	peel
throw_peel_P22_12	throw	peel
throw_peeling_P22_14	throw	peeling
throw_peelingonion_P29_01	throw	peelingonion
throw_peelonion_P29_01	throw	peelonion
throw_pepperbell_P08_23	throw	pepperbell
throw_piecepasta_P24_08	throw	piecepasta
throw_pieceplastic_P22_12	throw	pieceplastic
throw_plastic_P01_05	throw	plastic
throw_plastic_P01_18	throw	plastic
throw_plastic_P13_05	throw	plastic
throw_plastic_P13_06	throw	plastic
throw_plastic_P13_07	throw	plastic
throw_plastic_P13_08	throw	plastic
throw_plastic_P22_05	throw	plastic
throw_plastic_P28_06	throw	plastic
throw_plate_P25_09	throw	plate
throw_potato_P28_03	throw	potato
throw_potkiwi_P08_27	throw	potkiwi
throw_processorfood_P08_23	throw	processorfood
throw_protectorwall_P10_01	throw	protectorwall
throw_rubbish_P01_19	throw	rubbish
throw_rubbish_P10_02	throw	rubbish
throw_rubbish_P10_04	throw	rubbish
throw_rubbish_P28_04	throw	rubbish
throw_rubbish_P28_08	throw	rubbish
throw_rubbish_P28_09	throw	rubbish
throw_salad_P08_23	throw	salad
throw_salad_P22_16	throw	salad
throw_sausage_P01_05	throw	sausage
throw_sausage_P29_01	throw	sausage
throw_seed_P01_18	throw	seed
throw_seed_P08_01	throw	seed
throw_seedolive_P24_08	throw	seedolive
throw_shell_P08_26	throw	shell
throw_shell_P28_13	throw	shell
throw_sink_P08_06	throw	sink
throw_sink_P08_18	throw	sink
throw_sink_P08_22	throw	sink
throw_sinkkitchen_P08_26	throw	sinkkitchen
throw_skin_P01_05	throw	skin
throw_skin_P08_20	throw	skin
throw_skin_P08_26	throw	skin
throw_skin_P10_01	throw	skin
throw_skin_P22_12	throw	skin
throw_skin_P28_03	throw	skin
throw_skin_P28_09	throw	skin
throw_skin_P29_01	throw	skin
throw_skinavocado_P08_01	throw	skinavocado
throw_skincarrot_P24_07	throw	skincarrot
throw_skinonion_P01_09	throw	skinonion
throw_skinonion_P04_23	throw	skinonion
throw_skinonion_P13_08	throw	skinonion
throw_skinonion_P26_21	throw	skinonion
throw_skinpotato_P01_09	throw	skinpotato
throw_skinsquash_P01_18	throw	skinsquash
throw_slicelemon_P31_01	throw	slicelemon
throw_sponge_P03_02	throw	sponge
throw_sponge_P08_26	throw	sponge
throw_squash_P01_18	throw	squash
throw_tomato_P08_05	throw	tomato
throw_tomato_P19_01	throw	tomato
throw_tomato_P22_16	throw	tomato
throw_top_P22_10	throw	top
throw_topcounter_P08_22	throw	topcounter
throw_towel_P08_18	throw	towel
throw_towelkitchen_P08_01	throw	towelkitchen
throw_towelpaper_P02_03	throw	towelpaper
throw_towelpaper_P10_04	throw	towelpaper
throw_trash_P02_09	throw	trash
throw_trash_P07_07	throw	trash
throw_trash_P07_08	throw	trash
throw_trash_P15_13	throw	trash
throw_traybaking_P29_03	throw	traybaking
throw_waste_P22_10	throw	waste
throw_waste_P28_01	throw	waste
throw_wastebasket_P22_15	throw	wastebasket
throw_water_P08_19	throw	water
throw_water_P25_05	throw	water
throw_wrap_P08_02	throw	wrap
turn_boardcutting_P22_17	turn	boardcutting
turn_bread_P04_06	turn	bread
turn_bread_P08_01	turn	bread
turn_breastchicken_P26_02	turn	breastchicken
turn_cheese_P08_01	turn	cheese
turn_chicken_P25_09	turn	chicken
turn_chicken_P25_10	turn	chicken
turn_cloth_P08_11	turn	cloth
turn_cob_P22_16	turn	cob
